host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
443,애비로드,"Find ok serve trip before thank ago. Type attorney brother mind.
Produce tonight born Republican body. Fill tell line coach agreement stage say.",강원도 평창군 방림면 고원로 147-20,128.2546552095,128.2546552095,3,2,4,10,7900,341000,10,4,4500,4.18,339
228,애월해안누리(구 하얀둥지),"House interview much act similar leg authority soon. Region answer others night.
Character suggest always black agency scientist crime thus. Past school argue operation way common.",제주특별자치도 제주시 애월읍 애월해안로 298,126.3416562839,126.3416562839,1,2,3,2,3400,28700,10,2,3600,4.17,33
26,애플모텔,"Detail news or defense. Consumer high lay culture sure bar bad. Democrat card though where.
Year woman determine court really. With voice same director both.",광주광역시 서구 월드컵4강로181번길 35-1,126.8654010129,126.8654010129,1,3,3,1,1700,511700,10,3,2400,3.25,182
452,애플트리(Apple tree)(애플트리게스트하우스),Successful receive environmental nearly rest tend. Drive property attack relationship. Sure best across our sense similar.,서울특별시 마포구 월드컵로20길 41-5,126.9111996144,126.9111996144,2,2,5,4,1800,174500,10,4,4500,4.14,291
198,애플트리호텔 군산점,"Return prepare remember easy. Hit herself nor meet.
Sometimes reality while you stage situation book. Science either entire leg human.",전라북도 군산시 가도안1길 17,126.5585554199,126.5585554199,1,3,3,6,5500,32900,10,10,2300,3.91,154
349,앨리게스트하우스 [한국관광 품질인증/Korea Quality],"Remain could thought reflect affect. Follow item young along building many tell. Officer bill pretty example while consider north.
Foreign east role medical. Card study newspaper it son.",경상북도 경주시 계림로106번길 12,129.2147145529,129.2147145529,2,3,1,4,1300,186200,10,3,600,1.07,499
289,야우리펜션,"Past already deep record call ground. Perform heavy indeed not similar war.
Culture admit play think source. Reach huge say body. Space even purpose that.",충청남도 태안군 고남면 옷점길 147-94,126.4031322934,126.4031322934,1,2,2,7,6200,155600,10,4,1600,4.85,224
123,야코리아호스텔 강남점,"Imagine big enough girl. Opportunity factor couple visit standard design they. Thus fill night responsibility.
Easy onto firm continue.
Try analysis could laugh mind mean space.",서울특별시 강남구 테헤란로43길 19,127.0437640507,127.0437640507,3,2,2,2,4500,398200,10,9,4200,1.85,322
329,약암홍염천관광호텔,"Night population media talk difficult animal. Watch who the.
Citizen base clear. Recognize out ability can decide reveal city.
Piece professor TV drive long.",경기도 김포시 대곶면 약암로 965-7,126.5522495862,126.5522495862,3,2,2,1,4700,9000,10,4,4000,1.27,268
339,양구 테마모텔,Last crime just you tax left. Role between black card executive space board. Court form us large.,강원도 양구군 양구읍 사명길 84-10,127.9889853378,127.9889853378,1,3,1,5,7300,959200,10,4,4700,2.27,136
251,양구콩세알민박(양구콩세알펜션),"Policy may some American crime do what. Chance cost center hotel.
Catch measure right close other statement. Skill something know song economy. Lot customer south fire inside century wind seek.",강원도 양구군 양구읍 양록길23번길 5-5,127.9849078969,127.9849078969,3,2,2,9,9200,158400,10,8,1500,3.65,404
415,양덕드림빌 펜션,Whose heart gas seek itself make pattern. Answer concern maybe eat challenge toward. Little position star whose dog indicate major.,강원도 홍천군 남면 화전들길 59-29,127.7533769914,127.7533769914,3,1,2,2,1200,556000,10,10,4300,4.42,31
133,양소당 [한국관광 품질인증/Korea Quality],"Most arm cut best single. Service street month thought would drug. Show pressure easy west.
Free thing serious have whose fight. Week democratic officer produce these. Treatment leader career.",경상북도 안동시 풍산읍 장태골길 28,128.5467802084,128.5467802084,3,2,1,7,7900,298800,10,5,2100,4.32,181
232,양양 스테이 프리덴,Party interesting college build. Forward most full hot. Affect which air station deep evening yes. Man stuff trial dream cup.,강원도 양양군 손양면 선사유적로 143,128.6888902912,128.6888902912,2,2,1,6,9000,462600,10,3,3300,3.14,144
390,양양국제공항호텔,Game skill radio ready edge. Around possible practice run TV good. Pass whatever show open. Itself side attorney soon.,강원도 양양군 손양면 동해대로 2338,128.6442717036,128.6442717036,1,3,1,7,6000,677600,10,5,4700,1.98,90
208,양지 뜰 펜션(무주양지뜰펜션),Pull national us team speech change democratic. Or owner land hundred talk college offer. Send huge although memory memory.,전라북도 무주군 설천면 보안길 90,127.7681903294,127.7681903294,3,2,3,4,6500,614900,10,5,3700,1.86,84
324,양지리조텔,"Need dark value other ahead among. Same process perform range. Half all want air generation various until.
His data product. Land store threat land. Action example family citizen.",경기도 화성시 서신면 해안길 353-6,126.6171759637,126.6171759637,1,1,1,4,7100,874700,10,5,3300,3.7,18
416,양지민박,"Choice coach indicate color structure buy interesting.
Nor energy for available evening wind. Product fund computer because probably vote. Hard left prepare difficult pull leader win.",전라북도 군산시 옥도면 어청도길 55-1,125.9818667107,125.9818667107,2,1,2,2,1900,326000,10,5,500,3.6,30
282,양지파인리조트,"Likely who realize head line. Friend different story morning in agent. Structure official project rest perform.
Save month democratic town attorney detail.",경기도 용인시 처인구 양지면 남평로 112,127.2968604634,127.2968604634,3,3,1,6,2000,682400,10,9,1400,1.73,491
393,양지펜션,"Mother out cultural.
Me continue summer popular.
Voice chance change policy. Mother move theory movie.
National young anyone agreement only. Gun tell under cell upon.",경상남도 통영시 산양읍 산양중앙로 167,128.4029139054,128.4029139054,1,2,3,10,5400,245400,10,9,600,2.49,353
212,양참사댁(양동호 가옥 / 한옥152) [한국관광 품질인증/Korea Quality],North water strong couple seek church. Notice trial not anything theory forward argue. Design strong imagine age maybe it pick. Close account national nice issue time opportunity.,전라남도 화순군 도곡면 달아실길 24,126.9114233480,126.9114233480,1,1,5,7,9600,893300,10,9,4200,3.64,414
295,양평 맑은물소리펜션,"Building road hope particularly head. Garden later concern leave think return.
Light beat above magazine image away. Within glass let benefit tax financial walk.",경기도 양평군 청운면 몰운고갯길 72,127.7479242548,127.7479242548,1,3,1,6,4300,346200,10,6,3600,2.95,314
389,양평밸리,Season score run probably argue. Fly respond employee everyone decide. Majority call vote actually spring turn.,경기도 양평군 양평읍 삼산길 130-13,127.5271366653,127.5271366653,2,1,2,4,6700,308100,10,5,2100,3.64,444
107,양평여울펜션,This respond attorney scientist right. Budget treatment assume. This past interest skill score over.,경기도 양평군 용문면 상원사길 30-10,127.5588664829,127.5588664829,2,1,1,3,6500,996700,10,6,1800,1.51,388
491,양평오즈펜션,"Perhaps happen bad. Room throughout girl turn blood save.
Television prevent tonight. No even parent employee lead. Nature vote again yourself father.",경기도 양평군 서종면 벌마당길68번길 7,127.3852440755,127.3852440755,2,1,4,3,9800,977500,10,5,1600,2.8,214
407,어나더비치 [한국관광 품질인증/Korea Quality],"Quickly think hundred which pick. Various item why cup newspaper appear.
Lose red guess attack party. School style attack article.",충청남도 태안군 곰섬로 236-72 어나더비치펜션,126.2898543863,126.2898543863,1,1,2,8,1500,390400,10,5,4900,4.95,22
316,어련당[한국관광 품질인증/Korea Quality],"Paper allow art involve school mind. Sense course yet continue around eat already.
Court care they example. Special friend item. International she art seven like black resource.",울산광역시 중구 산전길 61,129.3506853117,129.3506853117,3,3,1,8,3900,315600,10,10,2500,4.91,304
344,어반우드,Notice age dark industry general. Spring later color serve resource. One wish order education around usually picture trial.,서울특별시 마포구 와우산로29마길 5,126.9268538117,126.9268538117,1,2,5,9,9700,451900,10,5,4400,4.01,339
453,어울림,"New military her a white war. Born into direction year great front certainly series.
Say situation hit head. Finally picture break my meet I technology. Important young building.",전라북도 전주시 완산구 은행로 75-5,127.1532946716,127.1532946716,1,3,2,6,3500,880400,10,6,500,2.22,354
497,어울림펜션(공주),"Likely attack several indicate. We how per factor. Another world free against too receive.
Thought decide ever culture. Action score memory safe operation so.",충청남도 공주시 유구읍 유구마곡사로 469,126.9882143447,126.9882143447,2,3,3,2,4200,439900,10,6,1600,4.24,232
234,언노운호텔 [한국관광 품질인증/Korea Quality],"Less way newspaper garden east drug smile start.
Executive side direction purpose would tax. Receive with table decade head base.
Receive hand rest personal. Too cost wide road them.",전라남도 담양군 담양읍 담주1길 27,,,3,1,4,8,7000,354400,10,6,2700,1.68,172
107,언덕위에 하얀집,Police wonder watch because scene get. Country ok professional glass price. Expert nation find relate. Raise we certain woman hope focus treat.,경상남도 진주시 대평면 호반로 414-23,127.9910016296,127.9910016296,1,3,3,4,7800,750600,10,7,4900,1.05,254
276,얼음골한옥펜션&캠핑장 [한국관광 품질인증/Korea Quality],"Teach matter maybe share former various. Off PM hard car food.
New early community especially decide always work. Walk agree view.",경상남도 밀양시 산내면 하양지안길 11-12,128.9532610376,128.9532610376,1,1,1,3,8400,276000,10,2,2600,4.32,479
188,엄둔가자화이트펜션,College population do save three training their. Church across knowledge set. Find next accept analysis offer.,강원도 영월군 무릉도원면 엄둔길 529-1,128.2304336171,128.2304336171,1,1,5,2,4500,618900,10,1,2500,4.19,53
480,업플로 호스텔,Wind beyond sometimes than media serious. Until Mr knowledge right term voice machine.,서울특별시 서초구 서초대로56길 18,127.0170584559,127.0170584559,3,1,3,10,4400,474800,10,4,3800,4.59,91
246,에덴모텔,"Protect house experience open as I me each. Current though or tree month throughout assume. Chair wind authority third.
World hand hospital item help. Get piece north successful side.",광주광역시 서구 무진대로963번길 7-1,126.8857878477,126.8857878477,3,2,3,5,4800,18500,10,2,1100,3.35,312
218,에덴밸리리조트,Order this Republican yourself dog. Those cultural organization daughter. Another raise or before either true budget at.,경상남도 양산시 원동면 어실로 1206,128.9839409477,128.9839409477,2,2,3,5,1000,539500,10,8,2200,2.02,26
146,에덴호스텔,"News than kitchen left blue my. Because pull director word safe.
These task bit. Market low rate rest. Agreement price range near couple. Maybe include language beyond happen number their.",제주특별자치도 제주시 서해안로 456-12,126.4891868158,126.4891868158,2,3,1,5,2300,860000,10,3,3400,2.5,402
